Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol Type,Packet Length,Time of Day,User Authentication Status,Number of Packets in the Session,Attack Type,Bytes Transferred,DNS Query Count,HTTP Request Count,SSL Handshake Count,Network Traffic Anomaly Score,Geographic Location,Session Duration,Average Packet Rate,Average Bit Rate,Average Response Time,Operating System,Device Type,Time Since Last Access,VPN Connection Status,Malware Signature Match
254.9.228.220,144.1.163.66,42127,17355,UDP,93,21:02:36,Authenticated,187,Insider Threat,307744,7,13,4,0.2661793137972812,Germany,269,82,4720,9,MacOS,PC,28049,Disconnected,1
252.204.174.72,124.2.66.149,48275,29582,TCP,89,11:06:05,Authenticated,99,Insider Threat,326400,7,7,4,0.982046262216529,Germany,1543,82,2799,31,Windows,Server,16582,Connected,1
61.134.245.63,138.128.218.235,3881,42170,TCP,548,16:06:35,Authenticated,176,Malware,379137,5,35,4,0.16088807997379428,Germany,3405,37,8071,47,MacOS,Router,41751,Connected,0
209.122.136.65,86.116.71.89,52110,33496,UDP,236,20:12:49,Unauthenticated,37,None,900985,9,4,1,0.16059659303074125,China,158,5,8125,62,Linux,Server,46379,Disconnected,0
13.155.19.89,145.152.36.9,31945,57694,TCP,131,21:42:21,Unauthenticated,20,Phishing,827011,6,16,4,0.7475112402453985,USA,939,35,6150,65,Windows,Server,23514,Connected,0
113.78.241.230,70.217.82.211,57468,33197,UDP,213,13:09:03,Authenticated,57,None,790228,9,8,0,0.4904785646943881,USA,896,30,5386,32,Other,Mobile,59549,Connected,1
225.55.229.63,150.214.17.194,44355,39182,UDP,1051,15:07:59,Authenticated,118,DDoS,698362,8,3,3,0.34439947359857304,Brazil,311,5,3977,19,MacOS,Mobile,18390,Disconnected,0
142.143.192.134,136.114.65.197,44684,62649,UDP,169,9:49:42,Unauthenticated,134,Malware,335379,4,23,1,0.5490049160728233,Germany,3302,47,3286,41,Linux,Router,41300,Disconnected,1
56.239.10.224,133.190.135.133,27611,27814,UDP,948,18:03:10,Unauthenticated,96,Phishing,178527,4,19,2,0.6960486804912773,China,3052,86,1733,79,Other,Mobile,10207,Disconnected,1
221.244.112.192,225.149.76.120,37147,18255,TCP,277,12:19:31,Authenticated,198,Malware,736535,1,34,3,0.7820413045864922,India,979,14,1398,35,Other,PC,24241,Connected,0
108.76.191.221,150.48.89.26,16925,9709,TCP,1363,16:30:03,Unauthenticated,73,Phishing,140155,7,42,1,0.8854793662977852,India,626,19,7437,17,Linux,Server,16999,Connected,1
167.63.11.208,240.158.195.103,52245,45512,TCP,310,22:43:52,Unauthenticated,67,DDoS,372317,1,6,1,0.10673842452473348,USA,2521,83,8685,78,Windows,Mobile,24108,Connected,1
12.195.184.178,118.225.56.146,11053,45353,TCP,1319,13:17:13,Authenticated,60,Malware,778103,4,41,1,0.8330931192828125,India,2443,8,1835,21,Windows,Router,84191,Connected,0
7.4.56.70,214.249.161.70,30702,6436,TCP,264,21:47:46,Unauthenticated,95,Malware,808461,6,15,0,0.15253163464369557,China,845,88,4470,39,Other,PC,50150,Connected,0
196.23.202.224,87.25.173.0,53139,57656,TCP,1163,7:15:05,Unauthenticated,188,Malware,629266,6,1,1,0.6866257677414145,India,2452,50,3964,28,MacOS,IoT,44863,Disconnected,1
38.250.201.95,11.94.243.250,62277,37696,UDP,1322,11:52:40,Unauthenticated,95,None,582774,7,6,2,0.5039585756938458,USA,455,39,7135,33,Windows,IoT,34782,Connected,1
162.19.60.189,169.63.97.89,63358,23807,UDP,1264,17:56:06,Authenticated,124,None,947641,8,31,2,0.46598947389911505,Brazil,3325,2,606,90,Linux,PC,46730,Disconnected,0
199.199.236.235,105.34.189.60,59432,25066,UDP,44,0:26:20,Unauthenticated,67,DDoS,465151,6,4,2,0.4270201100617421,India,2065,87,797,71,Other,Mobile,14224,Connected,0
107.88.130.104,140.211.41.74,5640,5970,UDP,408,13:48:55,Authenticated,97,Insider Threat,224054,1,31,4,0.7764331974393517,USA,2161,36,5438,50,Windows,Server,11380,Connected,1
94.213.249.101,225.76.122.32,58057,25127,UDP,1238,21:32:59,Authenticated,79,Phishing,127375,9,42,1,0.4149182370676733,China,2621,67,3781,3,MacOS,PC,10450,Disconnected,0
248.157.219.200,28.240.56.12,63405,26186,UDP,1027,9:47:06,Unauthenticated,95,Phishing,262894,1,32,1,0.6341123214962495,USA,1623,30,7403,57,Other,Mobile,52803,Connected,1
58.216.1.25,189.205.58.163,32186,25023,TCP,564,20:04:48,Authenticated,164,None,386921,3,12,0,0.10168126102618424,China,548,38,159,16,MacOS,PC,32839,Disconnected,1
111.18.208.50,19.35.27.134,64734,44389,TCP,400,8:03:15,Unauthenticated,26,Insider Threat,564305,4,48,0,0.8181325123198006,Germany,3579,17,5649,89,Linux,IoT,14464,Connected,0
209.159.51.15,8.196.158.171,30248,63488,TCP,575,12:32:36,Unauthenticated,137,Phishing,713729,9,21,0,0.20461043707775417,China,511,82,4460,56,Other,Server,32324,Disconnected,0
231.77.150.37,117.27.109.171,33687,65027,TCP,1350,14:04:28,Unauthenticated,90,Malware,315832,6,27,4,0.1797335610625116,China,3568,76,7720,52,Windows,Mobile,21940,Disconnected,0
179.148.188.190,229.112.208.12,43236,44696,TCP,1171,17:15:42,Authenticated,168,Malware,857303,4,25,0,0.060635141865764575,Germany,2420,32,6669,93,MacOS,Router,70737,Disconnected,1
155.13.99.219,103.234.46.21,31628,41204,TCP,1027,5:26:30,Authenticated,97,Phishing,640384,3,43,1,0.9674354107605084,China,2206,7,3616,30,Linux,PC,55768,Disconnected,1
149.179.168.43,64.52.22.60,63838,25879,TCP,519,20:12:30,Unauthenticated,96,Malware,591440,3,43,3,0.018799162977333195,India,1617,32,7581,1,Windows,IoT,8925,Connected,1
93.11.186.43,245.19.210.43,7907,16426,TCP,268,16:12:31,Authenticated,147,None,482125,6,1,1,0.26930702464566847,Brazil,2965,17,8798,16,MacOS,Router,33313,Connected,1
155.14.60.143,75.195.251.134,57867,55996,TCP,229,13:58:20,Authenticated,98,Malware,510223,4,43,4,0.792973650463421,USA,3525,50,8996,26,Other,PC,67265,Connected,0
12.86.108.49,97.82.129.199,34529,29845,UDP,441,14:13:42,Unauthenticated,166,Insider Threat,768314,2,38,2,0.05107379967805514,Brazil,2574,89,3140,76,MacOS,PC,33348,Connected,0
203.66.171.122,143.36.78.137,32882,47939,TCP,365,3:16:11,Unauthenticated,128,Insider Threat,49052,0,41,4,0.6234167005550711,USA,2891,19,6785,20,Linux,PC,35144,Disconnected,1
200.224.171.203,138.161.124.40,9083,59626,UDP,163,13:00:09,Unauthenticated,53,None,232641,5,11,4,0.7400252321748859,India,1767,84,9467,93,Linux,PC,79302,Disconnected,1
210.233.6.245,121.161.38.184,24605,38814,UDP,401,4:16:12,Authenticated,141,DDoS,714012,8,42,1,0.010772896560363399,India,41,89,9385,60,MacOS,PC,59695,Disconnected,1
98.88.246.133,8.219.212.140,43061,15945,TCP,1166,13:54:12,Unauthenticated,147,Insider Threat,114163,7,2,2,0.1614528394989967,Germany,808,44,7991,86,Windows,Router,58223,Connected,0
188.161.67.124,248.7.204.83,61493,8721,UDP,522,23:33:04,Unauthenticated,25,DDoS,950670,3,29,0,0.06232081336937845,Brazil,1239,44,1266,90,Windows,PC,30888,Connected,1
83.215.92.71,251.216.249.8,62498,64253,TCP,768,8:57:58,Authenticated,187,DDoS,806559,6,31,2,0.6207569156614113,India,1683,84,3583,62,Linux,PC,30104,Disconnected,1
68.26.208.161,10.82.226.139,41948,5071,UDP,627,21:45:53,Unauthenticated,172,DDoS,197703,0,33,2,0.8727845537659005,USA,781,91,1934,1,Windows,Mobile,3287,Connected,0
132.170.16.53,99.110.98.178,43023,11085,UDP,607,5:13:30,Unauthenticated,3,None,352582,5,14,0,0.12512791688329172,Germany,1035,76,2494,47,Other,Server,23916,Connected,1
173.42.14.244,164.3.79.237,13433,58668,UDP,650,2:32:44,Authenticated,39,None,6525,0,41,2,0.6657912491141748,Brazil,2329,35,9729,54,Other,PC,2875,Disconnected,1
33.30.8.107,200.76.98.167,37056,57820,UDP,438,7:51:17,Authenticated,13,Phishing,382424,5,45,1,0.5934516135063114,Germany,1871,10,2688,19,Windows,IoT,71209,Connected,0
146.14.111.195,201.141.0.121,18476,13493,TCP,784,5:21:32,Unauthenticated,95,Insider Threat,848521,9,31,4,0.3279099753225262,India,1900,9,4892,55,MacOS,Server,28867,Disconnected,0
151.167.197.6,211.166.211.25,30986,11375,UDP,1018,22:32:08,Authenticated,146,Phishing,445735,3,10,3,0.6579848550170124,Germany,3281,73,8806,81,Windows,PC,58549,Connected,1
97.143.196.131,141.92.67.103,60744,51418,TCP,776,21:16:53,Unauthenticated,19,Insider Threat,878423,1,33,1,0.7960619193514847,India,2833,78,2983,9,Linux,Router,45010,Connected,1
67.249.92.126,243.101.21.49,3991,14395,TCP,600,21:37:15,Unauthenticated,145,Phishing,545480,7,30,0,0.2149074554792485,Germany,3298,65,3927,94,Linux,Router,46947,Disconnected,0
140.231.31.32,57.45.44.123,13440,31467,TCP,435,11:02:47,Unauthenticated,84,Insider Threat,799138,7,18,0,0.5506674244998442,China,1293,48,8665,72,MacOS,Router,25371,Connected,0
244.91.208.109,42.4.141.29,12785,21339,TCP,1089,19:29:34,Unauthenticated,168,None,21512,1,49,2,0.34682621570273064,Brazil,1137,3,8795,37,Other,Router,45547,Disconnected,1
80.130.132.156,100.5.226.10,29204,16101,UDP,859,15:26:57,Authenticated,162,Phishing,211480,6,35,3,0.5558131006132909,India,2235,71,1511,62,MacOS,Mobile,29627,Disconnected,0
104.96.1.46,24.217.163.24,15715,21532,UDP,590,10:21:34,Authenticated,69,Phishing,217270,2,17,0,0.12030072098447475,Germany,2211,72,2092,84,Linux,Router,28368,Connected,1
215.175.53.16,101.127.30.11,17867,13291,TCP,1101,2:02:02,Unauthenticated,89,Insider Threat,15049,3,26,3,0.2541506184271076,Brazil,2475,55,7700,85,Windows,Router,71858,Disconnected,0
195.0.3.55,24.11.234.161,45248,43528,TCP,1302,8:21:47,Authenticated,90,Malware,201196,8,17,0,0.35833773437640104,USA,381,45,8718,79,Windows,Mobile,81807,Connected,1
209.8.215.123,225.88.34.98,62412,61303,TCP,297,7:42:28,Authenticated,134,DDoS,839671,0,44,2,0.6986433019877043,USA,2595,97,3065,23,MacOS,Router,36352,Connected,1
73.135.203.143,217.218.140.202,53730,5697,UDP,533,12:33:02,Authenticated,62,Phishing,602650,4,21,2,0.0406868721386926,India,2640,62,3735,49,Linux,PC,76223,Disconnected,1
155.32.242.74,120.163.144.12,45595,54971,UDP,1254,6:15:44,Authenticated,67,Insider Threat,198497,5,14,1,0.9738077782374873,Brazil,701,26,585,86,MacOS,IoT,12451,Disconnected,0
77.236.153.95,27.11.227.161,13207,53684,UDP,253,12:39:36,Unauthenticated,166,None,630365,2,43,2,0.15840035908268402,Brazil,1731,54,5420,87,MacOS,PC,5368,Connected,0
44.216.98.163,93.41.31.126,27774,23315,TCP,766,5:49:32,Authenticated,148,Malware,761466,0,36,3,0.9062405422838977,China,3111,35,5575,50,MacOS,Server,60826,Connected,1
137.153.113.157,141.21.99.201,23915,41502,TCP,1499,11:29:14,Authenticated,167,Insider Threat,216186,4,46,3,0.45486574200028806,USA,933,50,4935,74,Linux,IoT,2611,Disconnected,0
46.126.129.78,149.122.126.125,39736,35554,UDP,396,0:27:54,Unauthenticated,119,Phishing,2076,1,29,0,0.9150601291749895,India,2507,74,9245,87,Other,Server,46875,Disconnected,1
108.217.193.151,135.116.191.228,50544,14756,TCP,1118,20:23:28,Authenticated,193,Insider Threat,172997,0,2,2,0.3015821975450709,China,3194,17,4487,50,Linux,Mobile,78541,Disconnected,0
120.194.131.166,35.57.33.221,47362,48309,TCP,786,21:25:46,Authenticated,74,None,448490,4,20,2,0.17396949016366525,Germany,3407,54,6906,13,Windows,PC,82055,Connected,1
123.123.251.251,165.35.18.120,46411,46361,UDP,589,13:57:26,Unauthenticated,13,None,574627,0,23,1,0.620190546043907,Germany,1241,46,4574,94,Linux,Router,33595,Disconnected,0
76.242.233.167,59.243.111.44,11455,30100,TCP,751,21:48:37,Authenticated,33,None,637713,7,0,0,0.5427291095513355,USA,2253,67,6186,31,MacOS,Router,25978,Disconnected,0
24.19.14.12,14.9.78.162,37920,37143,UDP,1222,9:07:09,Authenticated,58,Insider Threat,855587,3,13,1,0.31067941303497093,India,2692,33,3424,67,Other,Mobile,45466,Disconnected,0
94.148.191.167,12.180.217.176,24433,18012,UDP,653,23:04:18,Unauthenticated,188,Phishing,780254,7,46,4,0.29396319915448765,USA,2656,95,5821,78,MacOS,PC,22055,Disconnected,0
109.234.73.60,206.47.254.140,57092,9775,TCP,1311,8:12:22,Unauthenticated,126,Insider Threat,834728,4,33,0,0.4971448868600008,India,751,20,4082,88,Linux,IoT,14325,Disconnected,0
179.123.100.225,71.253.227.226,9663,14480,TCP,990,4:37:04,Authenticated,137,None,97821,5,33,0,0.633210281264164,India,2838,71,6375,55,Windows,Router,54000,Connected,1
170.192.244.157,129.63.150.34,27086,17526,UDP,1137,7:35:38,Unauthenticated,18,DDoS,748427,7,31,1,0.7851699366214957,Brazil,2811,78,8665,48,MacOS,Mobile,28146,Disconnected,0
153.77.118.31,248.198.113.229,50169,3499,UDP,1361,2:47:14,Authenticated,68,Insider Threat,859052,3,0,2,0.6826179233154069,USA,3565,59,3766,93,Windows,IoT,44285,Disconnected,1
60.16.209.177,174.88.249.37,26702,7381,TCP,1482,14:11:03,Authenticated,33,Insider Threat,959648,5,10,2,0.7043248318821529,Brazil,2947,11,1844,61,Windows,PC,47167,Disconnected,1
84.67.54.207,3.75.146.157,42273,41898,TCP,871,9:16:00,Authenticated,6,Phishing,474446,8,9,1,0.3327010687776384,USA,2880,86,5471,4,Other,IoT,34132,Connected,1
34.18.181.207,0.232.233.155,6984,25298,TCP,371,4:37:14,Unauthenticated,134,Insider Threat,758479,3,32,4,0.23609466719502958,China,2266,15,163,6,MacOS,Mobile,31874,Connected,0
54.158.126.225,109.218.79.208,28857,20525,TCP,906,21:17:43,Authenticated,66,Insider Threat,354275,4,24,1,0.7893889204469379,China,1727,89,6560,44,Windows,Server,39776,Connected,1
6.182.132.62,234.7.186.106,27124,61435,TCP,765,5:34:37,Authenticated,119,Insider Threat,755918,5,48,3,0.3677118176714822,Brazil,860,25,8340,76,Windows,PC,61479,Disconnected,0
218.254.153.247,234.194.126.12,35020,15105,UDP,835,1:30:51,Authenticated,43,Malware,852817,4,44,2,0.9252306243551514,China,950,28,4506,15,MacOS,IoT,25980,Disconnected,0
241.4.24.120,54.77.150.140,2829,22137,UDP,723,4:04:34,Authenticated,5,None,709548,4,13,0,0.953594383107986,USA,1749,97,129,69,MacOS,Server,24383,Connected,0
56.190.189.75,36.119.50.182,23428,64949,UDP,1454,19:31:13,Authenticated,93,None,471713,0,0,0,0.7984180347723093,Brazil,1713,39,5775,34,Linux,Mobile,24477,Connected,1
66.114.148.171,242.106.214.119,64562,37663,UDP,356,7:45:48,Authenticated,97,DDoS,261265,7,21,2,0.4573017025034666,USA,1089,11,4014,9,Windows,Mobile,82287,Disconnected,1
8.69.242.134,130.94.111.88,23451,6990,TCP,1462,1:13:32,Unauthenticated,188,Phishing,663413,2,21,0,0.6932665532277755,Germany,1860,7,6325,74,Windows,Server,82484,Connected,0
220.156.218.221,129.197.80.155,50890,28777,TCP,456,15:07:04,Unauthenticated,91,Insider Threat,91836,4,44,4,0.3168100194907979,India,104,32,7055,42,Windows,Mobile,48406,Disconnected,0
231.253.55.131,26.7.244.83,17862,1197,TCP,737,7:45:25,Authenticated,24,None,790188,8,45,4,0.5510150849672248,Brazil,2690,76,6445,77,Windows,Mobile,51415,Disconnected,1
218.3.254.165,203.4.247.57,1677,19674,UDP,1232,8:38:21,Unauthenticated,91,None,212578,6,45,3,0.13722567174981237,Germany,1233,49,2759,19,Windows,Router,31866,Connected,1
175.192.56.83,161.15.112.210,62111,33615,TCP,1357,17:05:31,Authenticated,153,Malware,276370,1,25,0,0.744731306240179,India,1944,78,1548,81,MacOS,Server,55095,Connected,1
30.235.3.69,121.215.76.175,2778,55546,TCP,1442,17:45:12,Authenticated,62,Insider Threat,751280,2,5,4,0.6511490123132659,China,3288,85,9634,91,Other,PC,1471,Disconnected,1
206.119.215.188,244.227.181.7,40093,2827,TCP,580,14:27:12,Unauthenticated,47,None,502332,9,17,3,0.951345428088725,China,2525,51,4882,29,Linux,IoT,50644,Disconnected,0
217.206.235.141,28.144.250.136,30729,20255,UDP,506,17:22:51,Unauthenticated,181,Phishing,975641,8,19,4,0.832716539485085,India,1531,64,9756,53,Linux,Router,44297,Disconnected,1
79.133.156.128,97.253.243.136,58272,26675,UDP,1309,14:53:14,Unauthenticated,141,Insider Threat,695239,2,45,4,0.11378434963513806,Brazil,2007,97,8560,96,Linux,Mobile,14294,Connected,0
105.128.94.240,13.119.135.92,34772,25736,UDP,1036,5:26:25,Authenticated,147,None,963868,0,16,2,0.6100139923321735,China,2029,93,5256,62,Linux,PC,80330,Disconnected,0
73.248.138.136,148.245.17.109,26781,35124,TCP,353,1:17:19,Unauthenticated,193,None,125401,7,29,1,0.909176891323859,China,2134,18,6282,18,Linux,Server,11024,Disconnected,1
247.181.7.176,190.88.230.89,45083,59683,UDP,1431,3:34:09,Unauthenticated,45,Phishing,47470,1,34,0,0.628325789965039,Brazil,2990,86,7308,58,Other,Mobile,57514,Connected,0
31.242.53.100,113.191.237.82,61995,55857,UDP,770,21:26:47,Unauthenticated,154,Phishing,257550,3,25,0,0.525031996692806,Germany,1284,5,7650,62,Windows,PC,70991,Connected,1
211.253.77.173,170.169.174.146,21288,2632,UDP,506,13:24:31,Unauthenticated,51,Insider Threat,537077,2,1,0,0.23124285166218128,Brazil,375,23,6108,13,Windows,Server,81220,Connected,0
250.10.176.128,44.78.193.212,22728,16845,TCP,1186,10:06:56,Unauthenticated,44,Phishing,870532,4,0,1,0.5163211182145871,Germany,2200,92,2380,93,Linux,IoT,52043,Connected,0
149.217.175.56,60.238.155.128,33582,25611,TCP,1279,22:47:48,Unauthenticated,124,DDoS,525782,1,39,2,0.3808728691321527,Brazil,2811,10,6317,86,Linux,PC,25294,Connected,1
1.154.148.243,69.17.6.196,60153,47573,UDP,658,4:59:34,Authenticated,27,Malware,113507,7,13,0,0.7514525791830262,Brazil,788,72,4301,68,MacOS,IoT,62522,Disconnected,0
27.89.87.207,224.132.198.101,3300,4100,TCP,1044,13:04:19,Unauthenticated,96,Phishing,801382,0,0,1,0.4900499332467363,USA,346,33,8796,59,Windows,IoT,15832,Disconnected,0
255.125.89.38,170.149.42.199,13952,50027,UDP,765,11:29:29,Unauthenticated,156,None,130405,8,45,2,0.8956555190103904,Germany,3102,73,2892,18,Other,Server,75191,Disconnected,0
135.141.154.218,231.47.169.74,38175,53436,UDP,380,0:20:36,Authenticated,42,Malware,745425,2,9,3,0.05427748003927779,Germany,2950,58,6717,90,MacOS,Mobile,8415,Connected,1
41.112.168.173,160.36.31.17,7236,56190,TCP,899,6:05:42,Authenticated,148,None,474418,9,14,3,0.906590830288771,India,52,20,7475,96,Other,PC,18502,Connected,1
208.138.39.235,236.59.72.145,27663,11383,TCP,1090,0:27:25,Unauthenticated,165,DDoS,910355,6,15,3,0.21700445152663317,China,3446,65,5203,25,Other,Server,75924,Disconnected,1
172.218.182.157,67.129.131.194,50479,60957,UDP,472,3:29:32,Unauthenticated,107,None,359077,4,28,4,0.2800272015965788,Germany,225,1,9974,50,Windows,Server,49238,Connected,1
253.159.138.92,95.98.210.63,8225,29583,UDP,1204,17:02:55,Unauthenticated,76,None,985528,2,26,3,0.8032393074076402,China,1885,22,1689,26,MacOS,IoT,7457,Disconnected,0
15.182.232.36,253.93.152.69,54142,26661,UDP,1066,9:55:12,Unauthenticated,84,DDoS,609987,6,46,1,0.7549632561966788,USA,2023,95,1979,97,Linux,PC,56879,Connected,0
234.26.171.142,191.120.30.124,51835,40348,TCP,527,18:08:21,Unauthenticated,85,Malware,369200,6,47,4,0.10311809111764836,Germany,2663,1,2625,39,Linux,Router,56404,Disconnected,1
39.163.132.197,101.38.134.229,16608,10392,UDP,1465,16:06:10,Authenticated,20,Phishing,105576,3,22,1,0.31350699549367245,India,2870,68,6012,8,Windows,Mobile,24357,Disconnected,0
58.59.52.156,177.179.186.150,28500,21031,UDP,1188,5:05:09,Authenticated,38,Phishing,250309,9,24,4,0.5413239913741651,Germany,2201,5,9460,7,Linux,Mobile,24775,Disconnected,1
206.173.235.41,139.213.190.237,42864,24788,TCP,182,3:48:02,Unauthenticated,26,Malware,943103,3,13,0,0.6631912835027728,USA,1729,86,7716,50,Linux,Server,18671,Disconnected,1
207.237.30.81,209.64.81.202,10828,50520,TCP,1004,12:33:27,Unauthenticated,98,None,442345,7,37,0,0.07959655578029834,Brazil,1605,46,625,11,MacOS,IoT,20702,Disconnected,1
218.167.84.244,36.46.189.252,6501,36389,UDP,157,19:31:50,Authenticated,76,Malware,752560,9,35,4,0.09768270027879644,USA,954,17,5964,19,Linux,PC,11043,Connected,1
65.2.109.68,236.196.180.75,55424,24691,TCP,82,10:13:32,Unauthenticated,108,None,540498,4,31,2,0.2214522101111055,China,3486,77,8106,52,Windows,PC,70395,Disconnected,0
135.34.249.170,24.228.247.255,51973,29082,TCP,1096,5:32:07,Authenticated,195,Insider Threat,968598,6,46,0,0.5352712666498634,Brazil,407,2,8867,57,Windows,Server,79880,Disconnected,1
123.232.90.254,25.76.76.239,56324,52122,UDP,254,12:59:06,Authenticated,194,DDoS,248201,4,21,1,0.5528632018161707,Germany,864,14,9957,98,Other,Router,20365,Disconnected,0
157.159.196.125,194.243.190.245,54053,33768,TCP,519,10:46:11,Unauthenticated,8,Malware,917354,4,42,1,0.13712013496190634,Germany,1314,46,8868,37,Linux,PC,31373,Connected,1
201.51.83.74,207.106.130.122,54099,33914,UDP,912,4:48:47,Authenticated,53,Insider Threat,576733,7,10,1,0.930690602896588,India,3303,81,4622,24,Other,IoT,56813,Connected,1
79.122.21.169,119.160.149.90,50208,64358,UDP,138,1:11:34,Unauthenticated,40,DDoS,333972,3,6,0,0.09315388786181267,USA,2013,70,9861,98,Other,IoT,85151,Disconnected,1
47.105.123.74,25.186.194.166,38942,23432,TCP,123,6:36:16,Unauthenticated,131,Phishing,510974,7,29,3,0.7604005360141975,USA,2323,83,642,69,Other,Mobile,56798,Connected,1
210.120.71.199,104.53.160.37,65123,24523,TCP,478,13:27:18,Authenticated,145,Insider Threat,789394,6,15,2,0.1782851158946004,China,1143,78,3746,35,Windows,Router,66855,Disconnected,0
98.105.185.240,100.91.167.106,55492,12453,TCP,241,10:59:02,Unauthenticated,106,Phishing,6762,3,47,3,0.5802053193558651,Brazil,1618,12,6638,30,Windows,IoT,62565,Connected,0
128.235.244.61,124.41.195.238,38779,20844,TCP,290,20:23:37,Unauthenticated,113,Phishing,224979,9,26,1,0.45322267832233143,USA,2378,17,2742,33,Windows,Server,21333,Disconnected,1
110.88.150.48,55.193.207.153,10146,22594,TCP,488,10:27:50,Unauthenticated,102,None,967933,1,0,3,0.6582752096323916,India,891,33,712,87,Linux,Router,54280,Connected,0
154.29.90.1,28.104.167.106,12154,37149,UDP,1048,14:54:26,Unauthenticated,162,Malware,338680,4,33,2,0.8366067200697201,Germany,24,63,3022,50,Other,Router,44804,Disconnected,0
56.197.29.196,167.32.35.53,39455,9738,UDP,729,16:13:56,Authenticated,173,Insider Threat,956350,3,32,2,0.1676354298578684,Brazil,2268,71,284,98,Windows,Mobile,64136,Disconnected,1
25.0.150.223,195.113.36.214,42536,64331,TCP,585,8:00:54,Authenticated,147,Insider Threat,376835,3,31,4,0.6853050397244427,Germany,1218,1,2530,82,Linux,IoT,7407,Connected,1
